time,SYS.2111CRZIT55000,SYS.CRZIT55000_PORCENTAJE,SYS.2111BNLIT10133,SYS.2111BNLIT10133_A,SYS.2111CR011FIT55141,SYS.2111CR011FIT55142,SYS.2111CR011FIT55143,SYS.2111CR011FIT55144,SYS.2111CR011FIT55145,SYS.2111CR011LU1PL1M1,SYS.2111CR011LU1PL1M1CV,SYS.2111CR011LU1PL1M1TV,SYS.2111CR011LU1PL2M1,SYS.2111CR011LU1PL2M1CV,SYS.2111CR011LU1PL2M1TV,SYS.2111CR011LU2PL1M1,SYS.2111CR011M1,SYS.2111CR011M1.ActivePower,SYS.2111CR011M1.Bearing1,SYS.2111CR011M1.Bearing2,SYS.2111CR011M1.Current,SYS.2111CR011M1.PowerFactor,SYS.2111CR011M1.Winding1,SYS.2111CR011M1.Winding2,SYS.2111CR011M1.Winding3,SYS.2111CR011M1.Winding4,SYS.2111CR011M1.Winding5,SYS.2111CR011M1.Winding6,SYS.2111CR011M1_kW_CPT,SYS.2111CR011M1_REM545_CURRENT,SYS.2111CR011M1_REM545_POTENCIA,SYS.2111CR011M1BD11,SYS.2111CR011M1BD21,SYS.2111CR011M1TD2,SYS.2111CR011M1TD4,SYS.2111CR011M1TD6,SYS.2111CRLIT55227,SYS.2111CRPDIT55216,SYS.2111CRPIT55214,SYS.2111CRTIT55109,SYS.2111CRTIT55110,SYS.2111CRTIT55111,SYS.2111CRTIT55140A,SYS.2111CRTIT55140B,SYS.2111CRTIT55223,SYS.2111CRTIT55224,SYS.2111CRTIT55226,SYS.2111CRXV55228,SYS.2111CR011HY1PL1M1.RUN,SYS.2111CR011LU1PL2M1.RUN,SYS.2111CR011M1.RUN,SYS.2111CRPIT55196,SYS.2100_Thermal Load,CLU.Cons_Ley.BWI.H
2018-6-01 07:01:14.14,182.4627991,67.58420563,54.07009125,48.1206398,143.7577515,151.5409698,19.75115585,20.85110474,22.90579414,14849.86914,45,20.22242737,17154.11719,45,20.02957153,1750.670288,26014.84961,812.5548706,0,0,156.3221283,0.247754663,50.31380844,49.85494232,49.7379837,54.48999786,38.48999786,0,802851.875,156.3221283,812.5548706,54.56996536,38.28892899,49.3577652,49.58481598,50.0620575,65.64243317,75.2203598,887.7698975,48.7803154,49.71673203,42.61176682,51.81454086,40.63960648,37.9322319,52.65971756,52.36460495,Cerrado,Funcionando,Funcionando,Funcionando,2444.902344,,17.08558273
2018-6-01 07:01:15.15,182.5731201,67.63902283,53.84850311,48.07717133,143.7723694,151.3445892,19.75399017,20.85176468,22.90359306,14849.86914,45,20.22243118,17154.11719,45,20.02957153,1750.670288,26014.84961,912.4888916,0,0,167.3017731,0.247756422,50.32430267,49.8619194,49.74981308,54.48999786,38.48999786,0,803081.9375,167.3017731,912.4888916,54.57008362,38.28882217,49.36390686,49.58999634,50.06861877,65.64240265,75.28958893,890.8335571,48.78021622,49.71669006,42.61156082,51.81453705,40.63964844,37.93269348,52.66005707,52.36460114,Cerrado,Funcionando,Funcionando,Funcionando,2420.996338,,17.08558273
2018-6-01 07:01:16.16,182.359436,67.52999878,53.62691498,48.03370667,143.786972,151.3965149,19.75682259,20.85242653,22.90139389,14849.86914,45,20.222435,17154.11719,45,20.02957153,1750.670288,26014.84961,1012.422913,0,0,167.5534363,0.247758195,50.33480072,49.8689003,49.76163864,54.48999786,38.48999786,0,803312,167.5534363,1012.422913,54.57020569,38.28871918,49.37004852,49.5951767,50.07518005,65.64237213,75.35881042,890.4956055,48.78011322,49.7166481,42.61135101,51.81453705,40.6396904,37.93315506,52.66040039,52.36459351,Cerrado,Funcionando,Funcionando,Funcionando,2456.505859,,17.08558273
2018-6-01 07:01:17.17,182.145752,67.42097473,53.40533066,47.99023819,143.750946,151.6195374,19.75965691,20.85308647,22.89919281,14849.86914,45,20.22243881,17154.11719,45,20.02957153,1750.670288,26014.84961,1010.529419,0,0,161.9774017,0.247759968,50.34529495,49.87587738,49.77346802,54.48999786,38.48999786,0,803542,161.9774017,1010.529419,54.57032776,38.28861618,49.37619019,49.60035706,50.08173752,65.64234924,75.42803192,890.5856934,48.78001022,49.71660995,42.61114502,51.81453323,40.63972855,37.93361664,52.6607399,52.36458969,Cerrado,Funcionando,Funcionando,Funcionando,2506.952393,,17.08558273
2018-6-01 07:01:18.18,182.2381744,67.46932983,57.49902344,47.94677353,143.6856842,151.8425446,19.76248932,20.85374832,22.89699364,14849.86914,45,20.22244263,17154.11719,45,20.02957153,1750.670288,26014.84961,949.8490601,0,0,156.4013824,0.247761726,50.35578918,49.88285446,49.78529358,54.48999786,38.48999786,0,803772.0625,156.4013824,949.8490601,54.57044601,38.28851318,49.38233185,49.6055336,50.0882988,65.64231873,75.49725342,888.7637329,48.77990723,49.71656799,42.61093521,51.81452942,40.63977051,37.93407822,52.66108322,52.36458588,Cerrado,Funcionando,Funcionando,Funcionando,2469.73877,,17.08558273
2018-6-01 07:01:19.19,182.5182343,67.61291504,56.76270676,47.90330505,143.6204224,151.6486969,19.76532364,20.85440826,22.89479256,14849.86914,45,20.22244644,17154.11914,45,20.02957153,1750.67041,26014.84961,889.1687012,0,0,150.8253632,0.2477635,50.36628723,49.88983154,49.79712296,54.48999786,38.48999786,0,804002.125,150.8253632,889.1687012,54.57056808,38.28840637,49.38847351,49.61071396,50.09486008,65.64228821,75.42123413,890.4647827,48.77980804,49.71652603,42.6107254,51.81452942,40.63981247,37.93453979,52.66142273,52.36457825,Cerrado,Funcionando,Funcionando,Funcionando,2427.636963,,17.08558273
2018-6-01 07:01:20.20,182.7982941,67.75650024,60.73709488,47.85984039,143.5551605,151.3571777,19.76815796,20.85506821,22.89259148,14849.86914,45,20.22245026,17154.11914,45,20.02957153,1750.67041,26014.85156,828.4884033,0,0,154.296051,0.247765258,50.37678146,49.89681244,49.80894852,54.48999786,38.48999786,0,804232.1875,154.296051,828.4884033,54.57069016,38.28830338,49.39461517,49.61589432,50.10141754,65.64226532,75.25078583,891.4755859,48.77970505,49.71648407,42.61051941,51.8145256,40.63985443,37.93500137,52.66176224,52.36457443,Cerrado,Funcionando,Funcionando,Funcionando,2381.553467,,17.08558273
2018-6-01 07:01:21.21,182.7520294,67.72916412,70.04573822,47.81637192,143.5617676,151.1927795,19.77099037,20.85573006,22.8903923,14849.86914,45,20.22245407,17154.11914,45,20.02957153,1750.67041,26014.85156,825.0418091,0,0,164.3990173,0.247767031,50.3872757,49.90378952,49.82077789,54.48999786,38.48999786,0,804462.25,164.3990173,825.0418091,54.57081223,38.28820038,49.40075684,49.62107468,50.10797882,65.6422348,75.17356873,889.117981,48.77960205,49.71644592,42.6103096,51.8145256,40.63989258,37.93545914,52.66210556,52.36457062,Cerrado,Funcionando,Funcionando,Funcionando,2361.888672,,17.08558273
2018-6-01 07:01:22.22,182.780304,67.74537659,74.21622467,47.77290726,143.6278687,151.1366882,19.77382469,20.85639,22.88819122,14849.86914,45,20.22245789,17154.11914,45,20.02957153,1750.67041,26014.85156,868.9942017,0,0,174.5019989,0.24776879,50.39777374,49.9107666,49.83260727,54.48999786,38.48999786,0,804692.3125,174.5019989,868.9942017,54.57093048,38.28809738,49.4068985,49.62625122,50.11453629,65.64220428,75.17356873,886.760437,48.77949905,49.71640396,42.61010361,51.81452179,40.63993454,37.93592072,52.66244507,52.3645668,Cerrado,Funcionando,Funcionando,Funcionando,2336.789307,,17.08558273
2018-6-01 07:01:23.23,182.9251556,67.8189621,68.46710205,47.7294426,143.693985,151.1695709,19.7766571,20.85705185,22.88599205,14849.86914,45,20.2224617,17154.11914,45,20.02957153,1750.67041,26014.85156,912.9466553,0,0,171.7064209,0.247770563,50.40826797,49.91774368,49.84443283,54.48999786,38.48999786,0,804922.3125,171.7064209,912.9466553,54.57105255,38.28799438,49.41304016,49.63143158,50.12109756,65.6421814,75.17356873,890.559021,48.77939987,49.716362,42.6098938,51.81452179,40.6399765,37.93638229,52.66278458,52.36455917,Cerrado,Funcionando,Funcionando,Funcionando,2339.350342,,17.08558273
2018-6-01 07:01:24.24,182.9251556,67.8189621,59.14086533,47.68597412,143.8106232,151.2872925,19.77949142,20.85771179,22.88379097,14849.86914,45,20.22246552,17154.11914,45,20.02957153,1750.67041,26014.85156,866.9639893,0,0,157.6994324,0.247772321,50.41876221,49.92472458,49.85626221,54.48999786,38.48999786,0,805152.375,157.6994324,866.9639893,54.57117462,38.28788757,49.41918182,49.63661194,50.12765884,65.64215088,75.17356873,893.1136475,48.77929688,49.71632385,42.60968781,51.81451797,40.64001846,37.93684387,52.6631279,52.36455536,Cerrado,Funcionando,Funcionando,Funcionando,2269.031738,,17.08558273
2018-6-01 07:01:25.25,182.9251556,67.8189621,63.26363373,47.64250946,143.9737396,151.4830475,19.78232574,20.85837364,22.8815918,14849.86914,45,20.22246933,17154.11914,45,20.02957153,1750.67041,26014.85156,738.295166,0,0,143.6924438,0.247774094,50.42926025,49.93170166,49.86808777,54.48999786,38.48999786,0,805382.4375,143.6924438,738.295166,54.57129669,38.28778458,49.42532349,49.6417923,50.13421631,65.64212036,75.17356873,889.6049805,48.77919388,49.71628189,42.609478,51.81451797,40.64006042,37.93730545,52.66346741,52.36455154,Cerrado,Funcionando,Funcionando,Funcionando,2230.08252,,17.08558273
2018-6-01 07:01:26.26,182.9251556,67.8189621,72.42974854,47.59904099,144.0590515,151.4739227,19.78515816,20.85903358,22.87939072,14849.86914,45,20.22247314,17154.12109,45,20.02957153,1750.670532,26014.85156,679.9730835,0,0,132.8953094,0.247775868,50.43975449,49.93867874,49.87991714,54.48999786,38.48999786,0,805612.5,132.8953094,679.9730835,54.57141495,38.28768158,49.43146515,49.64696884,50.14077759,65.64209747,75.17356873,891.5330811,48.77909088,49.71623993,42.60926819,51.81451416,40.64009857,37.93776703,52.66381073,52.36454391,Cerrado,Funcionando,Funcionando,Funcionando,2307.551025,,17.08558273
2018-6-01 07:01:27.27,182.5630035,67.6361618,74.32444,47.55557632,144.0590515,151.2401886,19.78799248,20.85969543,22.87718964,14849.86914,45,20.22247696,17154.12109,45,20.02957153,1750.670532,26014.85352,698.7849731,0,0,125.6177139,0.247777626,50.45024872,49.94565582,49.89174271,54.48999786,38.48999786,0,805842.5625,125.6177139,698.7849731,54.57153702,38.28757858,49.43760681,49.6521492,50.14733887,65.64206696,75.17356873,892.2918091,48.7789917,49.71619797,42.60906219,51.81451035,40.64014053,37.93822861,52.66415024,52.3645401,Cerrado,Funcionando,Funcionando,Funcionando,2351.868652,,17.08558273
2018-6-01 07:01:28.28,182.473053,67.5863266,66.83646393,47.51210785,144.0590515,150.9563599,19.79082489,20.86035538,22.87499046,14849.86914,45,20.22248077,17154.12109,45,20.02957153,1750.670532,26014.85352,717.5969238,0,0,125.4873123,0.247779399,50.46074677,49.95263672,49.90357208,54.48999786,38.48999786,0,806072.625,125.4873123,717.5969238,54.57165909,38.28747177,49.44374847,49.65732956,50.15389633,65.64203644,75.33728027,885.2943115,48.7788887,49.71615982,42.60885239,51.81451035,40.6401825,37.93869019,52.66448975,52.36453629,Cerrado,Funcionando,Funcionando,Funcionando,2353.276123,,17.08558273
2018-6-01 07:01:29.29,182.8666992,67.78923798,55.7420311,47.46864319,144.1660767,150.8777618,19.79365921,20.86101723,22.87278938,14849.86914,45,20.22248459,17154.12109,45,20.02957153,1750.670532,26014.85352,736.4088135,0,0,129.182373,0.247781157,50.471241,49.9596138,49.91540146,54.48999786,38.48999786,0,806302.625,129.182373,736.4088135,54.57177734,38.28736877,49.44989014,49.66250992,50.16045761,65.64201355,75.40745544,882.0770264,48.77878571,49.71611786,42.60864639,51.81450653,40.64022446,37.93915176,52.66483307,52.36453247,Cerrado,Funcionando,Funcionando,Funcionando,2284.481201,,17.08558273
2018-6-01 07:01:30.30,182.7436676,67.72593689,52.92943573,47.42517853,144.4033966,151.1150665,19.79649353,20.86167717,22.87059021,14849.86914,45,20.2224884,17154.12109,45,20.02957153,1750.670532,26014.85352,750.5913696,0,0,128.1085052,0.247782931,50.48173523,49.96659088,49.92722702,54.48999786,38.48999786,0,806532.6875,128.1085052,750.5913696,54.57189941,38.28726578,49.4560318,49.66768646,50.16701889,65.64198303,75.14787292,884.3690186,48.77868271,49.7160759,42.60843658,51.81450653,40.6402626,37.93961334,52.66517258,52.36452484,Cerrado,Funcionando,Funcionando,Funcionando,2289.140137,,17.08558273
2018-6-01 07:01:31.31,182.6796875,67.6941452,60.29011154,47.38171005,144.5458984,151.0403595,19.79932594,20.86233711,22.86838913,14849.86914,45,20.22249222,17154.12109,45,20.02957153,1750.670532,26014.85352,758.8096313,0,0,127.0346527,0.247784689,50.49223328,49.97357178,49.9390564,54.48999786,38.48999786,0,806762.75,127.0346527,758.8096313,54.57202148,38.28716278,49.46217346,49.67286682,50.17357635,65.64195251,75.1444931,889.0650024,48.77858353,49.71603394,42.60822678,51.81450272,40.64030457,37.94007492,52.66551208,52.36452103,Cerrado,Funcionando,Funcionando,Funcionando,2326.329346,,17.08558273
2018-6-01 07:01:32.32,182.7552948,67.73187256,73.48030853,47.33824539,144.5590515,150.5399933,19.80216026,20.86299896,22.86618996,14849.86914,45,20.22249603,17154.12109,45,20.02957153,1750.670654,26014.85352,767.0278931,0,0,128.578064,0.247786462,50.50272751,49.98054886,49.95088196,54.48999786,38.48999786,0,806992.8125,128.578064,767.0278931,54.57214355,38.28705978,49.46831512,49.67804718,50.18013763,65.64192963,75.49060059,889.9431763,48.77848053,49.71599579,42.60802078,51.81450272,40.64034653,37.94053268,52.66585541,52.36451721,Cerrado,Funcionando,Funcionando,Funcionando,2315.829346,,17.08558273
2018-6-01 07:01:33.33,182.1669922,67.43126678,76.78104401,47.29477692,144.5721893,150.1333771,19.80499268,20.86365891,22.86398888,14849.86914,45,20.22250175,17154.12305,45,20.02957153,1750.670654,26014.85352,768.9810791,0,0,136.5047302,0.247788221,50.51322174,49.98752594,49.96271133,54.48999786,38.48999786,0,807222.875,136.5047302,768.9810791,54.57226181,38.28695297,49.47445679,49.68322754,50.1866951,65.64189911,75.56329346,882.8704834,48.77837753,49.71595383,42.60781097,51.8144989,40.64038849,37.94099426,52.66619492,52.36450958,Cerrado,Funcionando,Funcionando,Funcionando,2437.621094,,17.08558273
2018-6-01 07:01:34.34,181.6783905,67.18295288,71.28826141,47.04083252,144.5853424,149.9956055,19.807827,20.86432076,22.8617878,14849.86914,45,20.22250557,17154.12305,45,20.02957153,1750.670654,26014.85547,761.3380737,0,0,148.4157867,0.247789994,50.52371979,49.99450302,49.9745369,54.48999786,38.48999786,0,807452.875,148.4157867,761.3380737,54.57238388,38.28684998,49.48059845,49.70148087,50.19325638,65.64186859,75.21718597,878.7561646,48.77827454,49.71591187,42.60760498,51.81449509,40.64042664,37.94145584,52.66653442,52.36450577,Cerrado,Funcionando,Funcionando,Funcionando,2529.032227,,17.08558273
2018-6-01 07:01:35.35,182.057251,67.37701416,58.99748993,46.66459274,144.5984955,150.0613708,19.81065941,20.8649807,22.85958862,14849.86914,45,20.22250938,17154.12305,45,20.02957153,1750.670654,26014.85547,753.6951294,0,0,160.326828,0.247791767,50.53421402,50.00148392,49.98636627,54.48999786,38.48999786,0,807682.9375,160.326828,753.6951294,54.57250595,38.28674698,49.48674011,49.74098206,50.19981766,65.6418457,75.12511444,880.5197754,48.77817535,49.71587372,42.60739517,51.81449509,40.6404686,37.94191742,52.66687775,52.36450195,Cerrado,Funcionando,Funcionando,Funcionando,2480.930176,,17.08558273
2018-6-01 07:01:36.36,182.5970764,67.65153503,53.42676926,46.6672554,144.7230682,150.0389862,19.81349373,20.86564255,22.85738754,14849.86914,45,20.2225132,17154.12305,45,20.02957153,1750.670654,26014.85547,746.052124,0,0,168.1696777,0.247793525,50.54470825,50.008461,49.99819565,54.48999786,38.48999786,0,807913,168.1696777,746.052124,54.57262421,38.28664398,49.49288177,49.78048325,50.20637512,65.64181519,75.33687592,885.5974731,48.77807236,49.71583176,42.60718536,51.81449127,40.64051056,37.942379,52.66721725,52.36449814,Cerrado,Funcionando,Funcionando,Funcionando,2334.797607,,17.08558273
2018-6-01 07:01:37.37,182.5624695,67.63388062,51.84051132,46.66991806,144.9106903,149.8550415,19.80775642,20.86630249,22.85518837,14849.86914,45,20.22251701,17154.12305,45,20.02957153,1750.670654,26014.85547,742.2487183,0,0,168.5559387,0.247795299,50.5552063,50.01543808,50.01002121,54.48999786,38.48999786,0,808143.0625,168.5559387,742.2487183,54.57274628,38.28653717,49.49902344,49.81998444,50.2129364,65.64178467,75.30236816,887.3939209,48.77796936,49.71578979,42.60697937,51.81449127,40.64055252,37.94284058,52.66756058,52.36449051,Cerrado,Funcionando,Funcionando,Funcionando,2311.326416,,17.08558273
2018-6-01 07:01:38.38,182.5278625,67.61621857,52.49234772,46.67258072,144.8230133,149.6711121,19.78530693,20.86696434,22.85298729,14849.86914,45,20.22252083,17154.12305,45,20.02957153,1750.670654,26014.85547,745.9324341,0,0,168.9421844,0.247797057,50.56570053,50.02241516,50.02185059,54.48999786,38.48999786,0,808373.125,168.9421844,745.9324341,54.57286835,38.28643417,49.5051651,49.74394608,50.21949768,65.64176178,75.26786804,880.975708,48.77786636,49.71574783,42.60676956,51.81448746,40.64059448,37.94330215,52.66790009,52.36448669,Cerrado,Funcionando,Funcionando,Funcionando,2378.533203,,17.08558273
2018-6-01 07:01:39.39,182.437149,67.5694809,59.16805649,46.67524338,144.735321,149.7159882,19.76285744,20.86762428,22.85078812,14849.86914,45,20.22252464,17154.12305,45,20.02957153,1750.670776,26014.85547,749.6161499,0,0,169.3284454,0.24779883,50.57619476,50.02939606,50.01554108,54.48999786,38.48999786,0,808603.1875,169.3284454,749.6161499,54.57299042,38.28633118,49.51130676,49.54881668,50.22605515,65.64173126,75.23336029,882.7442627,48.77776337,49.71570969,42.60656357,51.81448746,40.64063263,37.94376373,52.66823959,52.36448288,Cerrado,Funcionando,Funcionando,Funcionando,2415.689209,,17.08558273
2018-6-01 07:01:40.40,182.2221375,67.45892334,71.21143341,46.67790604,144.647644,150.2000427,19.74040794,20.86828423,22.84858704,14849.86914,45,20.22252846,17154.125,45,20.02957153,1750.670776,26014.85547,753.2998657,0,0,166.2840118,0.247800589,50.58669281,50.03637314,49.96904755,54.48999786,38.48999786,0,808833.1875,166.2840118,753.2998657,54.57310867,38.28622818,49.51744843,49.62150192,50.23261642,65.64170074,75.19886017,887.5296631,48.77766418,49.71566772,42.60635376,51.81448364,40.64067459,37.94422531,52.66858292,52.36447906,Cerrado,Funcionando,Funcionando,Funcionando,2460.690186,,17.08558273
2018-6-01 07:01:41.41,182.0940247,67.39585114,75.82521057,46.6805687,144.559967,150.3188171,19.71795845,20.86894608,22.84638596,14849.86914,45,20.22253227,17154.125,45,20.02957153,1750.670776,26014.85742,779.2939453,0,0,159.3428802,0.247802362,50.59718704,50.04335022,49.92255783,54.48999786,38.48999786,0,809063.25,159.4093323,779.2939453,54.57323074,38.28612518,49.52359009,49.69418335,50.23917389,65.64167786,75.20835876,888.6721802,48.77756119,49.71562576,42.60614395,51.81448364,40.64071655,37.94468689,52.66892242,52.36447144,Cerrado,Funcionando,Funcionando,Funcionando,2409.141113,,17.08558273
2018-6-01 07:01:42.42,182.2044678,67.45189667,77.31089783,46.68323135,144.4722748,149.8750153,19.69550896,20.86960602,22.84418678,14849.86914,45,20.22253609,17154.125,45,20.02957153,1750.670776,26014.85742,866.5378418,0,0,163.9978638,0.24780412,50.60768127,50.0503273,49.8760643,54.48999786,38.48999786,0,809293.3125,164.3132172,866.5378418,54.57335281,38.28601837,49.52973175,49.76686478,50.24573517,65.64164734,75.33866882,879.4938965,48.77745819,49.71558762,42.60593796,51.81447983,40.64075851,37.94514847,52.66926193,52.36446762,Cerrado,Funcionando,Funcionando,Funcionando,2431.405273,,17.08558273
2018-6-01 07:01:43.43,182.3148956,67.5079422,77.78566742,46.68589401,144.3548279,149.6114502,19.67305946,20.87026787,22.8419857,14849.86914,45,20.2225399,17154.125,45,20.02957153,1750.670776,26014.85742,953.7816772,0,0,168.6528625,0.247805893,50.61817932,50.0573082,49.82957077,54.48999786,38.48999786,0,809523.375,169.1284485,953.7816772,54.57347488,38.28591537,49.53587341,49.83955002,50.25229645,65.64161682,75.46897125,880.6074219,48.77735519,49.71554565,42.60572815,51.81447601,40.64079666,37.94560623,52.66960526,52.36446381,Cerrado,Funcionando,Funcionando,Funcionando,2474.415283,,17.08558273
2018-6-01 07:01:44.44,182.38414,67.54286957,77.31626129,46.68855286,144.1503906,149.9888458,19.65060997,20.87092781,22.83978653,14849.86914,45,20.22254372,17154.125,45,20.02957153,1750.670776,26014.85742,1019.00177,0,0,173.3078461,0.247807667,50.62867355,50.06428528,49.78308105,54.48999786,38.48999786,0,809753.4375,173.6846619,1019.00177,54.57359314,38.28581238,49.54201508,49.85693359,50.25885391,65.64159393,75.59927368,882.1199341,48.77725601,49.71550369,42.60552216,51.81447601,40.64083862,37.94606781,52.66994476,52.36445618,Cerrado,Funcionando,Funcionando,Funcionando,2479.993408,,17.08558273
2018-6-01 07:01:45.45,182.3236694,67.5120163,70.93117523,46.69121552,144.0147552,150.7264099,19.62815857,20.87158966,22.83758545,14849.86914,45,20.22254753,17154.125,45,20.02957153,1750.670898,26014.85742,1014.859802,0,0,177.9628448,0.247809425,50.63916779,50.07126236,49.73658752,54.48999786,38.48999786,0,809983.4375,178.2408905,1014.859802,54.57371521,38.28570938,49.54815674,49.70016479,50.26541519,65.64156342,75.67951202,883.6415405,48.77715302,49.71546173,42.60531235,51.8144722,40.64088058,37.94652939,52.67028427,52.36445236,Cerrado,Funcionando,Funcionando,Funcionando,2524.985352,,17.08558273
2018-6-01 07:01:46.46,182.1921997,67.44457245,56.76331329,46.69387817,144.1134033,151.384491,19.60884857,20.8722496,22.83538628,14849.86914,45,20.22255135,17154.125,45,20.02957153,1750.670898,26014.85742,1010.717773,0,0,182.6178284,0.247811198,50.64966583,50.07823944,49.69009781,54.48999786,38.48999786,0,810213.5,182.7971039,1010.717773,54.57383728,38.28560257,49.5542984,49.5920105,50.27197647,65.6415329,75.58921814,881.8682861,48.77705002,49.71542358,42.60510254,51.8144722,40.64092255,37.94699097,52.67062759,52.36444855,Cerrado,Funcionando,Funcionando,Funcionando,2466.266846,,17.08558273
2018-6-01 07:01:47.47,181.771286,67.22982025,52.38058853,46.69654083,144.1864624,151.5212402,19.60233307,20.87291145,22.8331852,14849.86914,45,20.22255516,17154.12695,45,20.02957153,1750.670898,26014.85742,1006.575745,0,0,187.2728271,0.247812957,50.66016006,50.08522034,49.64360428,54.48999786,38.48999786,0,810443.5625,187.3533173,1006.575745,54.57395554,38.28549957,49.56044006,49.68202209,50.27853394,65.64151001,75.49893188,884.522644,48.77694702,49.71538162,42.60489655,51.81446838,40.64096451,37.94745255,52.6709671,52.36444473,Cerrado,Funcionando,Funcionando,Funcionando,2467.44873,,17.08558273
2018-6-01 07:01:48.48,181.5187988,67.10192871,52.44338608,46.6567955,144.1565704,150.9217987,19.59581757,20.8735714,22.83098602,14849.86914,45,20.22255898,17154.12695,45,20.02957153,1750.670898,26014.85938,1002.433777,0,0,188.015625,0.24781473,50.6706543,50.09219742,49.59711075,54.48999786,38.48999786,0,810673.625,188.015625,1002.433777,54.57407761,38.28539658,49.56658173,49.77202988,50.28509521,65.64147949,75.408638,888.2156982,48.77684784,49.71533966,42.60468674,51.81446838,40.64100266,37.94791412,52.67131042,52.3644371,Cerrado,Funcionando,Funcionando,Funcionando,2563.303223,,17.08558273
2018-6-01 07:01:49.49,182.0083008,67.35167694,60.75123215,46.43021011,144.1266785,150.7055206,19.58930397,20.87423325,22.82878494,14849.86914,45,20.22256279,17154.12695,45,20.02957153,1750.670898,26014.85938,985.2285767,0,0,171.5233459,0.247816488,50.68115234,50.0991745,49.55062103,54.48999786,38.48999786,0,810903.6875,171.5233459,985.2285767,54.57419968,38.28529358,49.57272339,49.84689331,50.29165649,65.64144897,75.31835175,887.1863403,48.77674484,49.7152977,42.60448074,51.81446457,40.64104462,37.9483757,52.67164993,52.36443329,Cerrado,Funcionando,Funcionando,Funcionando,2529.260254,,17.08558273
2018-6-01 07:01:50.50,182.497818,67.6014328,70.42262268,46.20362473,144.0967865,151.1040955,19.59484482,20.87489319,22.82658386,14849.86914,45,20.2225666,17154.12695,45,20.02957153,1750.670898,26014.85938,904.68927,0,0,155.0310822,0.247818261,50.68956757,50.10615158,49.5041275,54.48999786,38.48999786,0,811133.75,155.0310822,904.68927,54.57432175,38.28519058,49.57886505,49.84833145,50.29821396,65.64142609,75.22806549,887.4489136,48.77664185,49.71525955,42.60427094,51.81446457,40.64108658,37.94883728,52.67198944,52.36442947,Cerrado,Funcionando,Funcionando,Funcionando,2375.039063,,17.08558273
2018-6-01 07:01:51.51,182.9318085,67.82238007,73.42579651,45.97703934,144.0668945,151.4350739,19.66511917,20.87555313,22.82438469,14849.86914,45,20.22257042,17154.12695,45,20.02957153,1750.670898,26014.85938,824.1499023,0,0,141.0791168,0.24782002,50.68683624,50.11313248,49.45763779,54.48999786,38.48999786,0,811363.75,141.3374481,824.1499023,54.57444,38.28508377,49.58500671,49.84976578,50.30477524,65.64139557,75.13777161,885.5748291,48.77653885,49.71521759,42.60406113,51.81446075,40.64112854,37.94929886,52.67233276,52.36442184,Cerrado,Funcionando,Funcionando,Funcionando,2287.974609,,17.08558273
2018-6-01 07:01:52.52,182.9841309,67.84886169,73.92558289,45.75045395,144.0370026,151.3223114,19.73539543,20.87621498,22.82218361,14849.86914,45,20.22257614,17154.12695,45,20.02957153,1750.671021,26014.85938,761.5057983,0,0,144.589325,0.247821793,50.6841011,50.12010956,49.41114426,54.48999786,38.48999786,0,811593.8125,146.3214569,761.5057983,54.57456207,38.28498077,49.59114838,49.85120392,50.3113327,65.64136505,75.04748535,885.4086914,48.77643967,49.71517563,42.60385513,51.81445694,40.64116669,37.94976044,52.67267227,52.36441803,Cerrado,Funcionando,Funcionando,Funcionando,2259.133301,,17.08558273
2018-6-01 07:01:53.53,182.9946289,67.85636139,74.37386322,45.52386856,144.0071259,151.3504944,19.80567169,20.87687492,22.81998444,14849.86914,45,20.22257996,17154.12695,45,20.02957153,1750.671021,26014.85938,819.69104,0,0,148.0995483,0.247823566,50.68136597,50.12708664,49.37249374,54.48999786,38.48999786,0,811823.875,147.5213165,819.69104,54.57468414,38.28487778,49.59729004,49.85264206,50.31789398,65.64134216,74.95719147,888.5513916,48.77633667,49.71513748,42.60364532,51.81445694,40.64120865,37.9502182,52.67301178,52.36441422,Cerrado,Funcionando,Funcionando,Funcionando,2320.074463,,17.08558273
2018-6-01 07:01:54.54,182.6074371,67.65577698,74.42578125,45.29728317,143.9772339,151.3786926,19.87594604,20.87753677,22.81778336,14849.86914,45,20.22258377,17154.12891,45,20.02957153,1750.671021,26014.85938,877.8762817,0,0,151.6097565,0.247825325,50.67863464,50.13406372,49.39417648,54.48999786,38.48999786,0,812053.9375,149.0426788,877.8762817,54.5748024,38.28477478,49.6034317,49.85407639,50.32445526,65.64131165,74.86690521,888.6843262,48.77623367,49.71509552,42.60343933,51.81445313,40.64125061,37.95067978,52.6733551,52.3644104,Cerrado,Funcionando,Funcionando,Funcionando,2359.395264,,17.08558273
2018-6-01 07:01:55.55,181.747467,67.22026062,73.23355865,45.07378387,143.9473419,151.4068756,19.93912125,20.87819672,22.81558418,14849.86914,45,20.22258759,17154.12891,45,20.02957153,1750.671021,26014.86133,926.9249878,0,0,155.1199799,0.247827098,50.67589951,50.14104462,49.41586304,54.48999786,38.48999786,0,812284,153.4257507,926.9249878,54.57492447,38.28466797,49.60957336,49.85551453,50.33101273,65.64128113,74.8006134,884.675293,48.77613068,49.71505356,42.60322952,51.81445313,40.64129257,37.95114136,52.67369461,52.36440277,Cerrado,Funcionando,Funcionando,Funcionando,2551.185303,,17.08558273
